,site_id,survey_date,year,month,is_october,total_count,morning_count,evening_count,cluster,latitude,longitude
1357,70,2022-10-01,2022,October,1,688,313,375,0,-33.8968161304582,151.180341944346
1358,70,2023-03-01,2023,March,0,718,320,398,0,-33.8968161304582,151.180341944346
1359,70,2023-10-01,2023,October,1,757,306,451,0,-33.8968161304582,151.180341944346
1360,70,2024-03-01,2024,March,0,774,340,434,0,-33.8968161304582,151.180341944346
1361,70,2024-10-01,2024,October,1,657,264,393,0,-33.8968161304582,151.180341944346
1362,70,2025-03-01,2025,March,0,827,347,480,0,-33.8968161304582,151.180341944346
1363,70,2025-10-01,2025,October,1,636,274,362,0,-33.8968161304582,151.180341944346
1364,71,2010-03-01,2010,March,0,495,221,274,0,-33.8954407104825,151.184897019908
1365,71,2010-10-01,2010,October,1,830,371,459,0,-33.8954407104825,151.184897019908
1366,71,2011-03-01,2011,March,0,584,305,279,0,-33.8954407104825,151.184897019908
1367,71,2011-10-01,2011,October,1,703,334,369,0,-33.8954407104825,151.184897019908
1368,71,2012-03-01,2012,March,0,792,347,445,0,-33.8954407104825,151.184897019908
1369,71,2012-10-01,2012,October,1,957,453,504,0,-33.8954407104825,151.184897019908
1370,71,2013-03-01,2013,March,0,1002,486,516,0,-33.8954407104825,151.184897019908
1371,71,2013-10-01,2013,October,1,1065,503,562,0,-33.8954407104825,151.184897019908
1372,71,2014-03-01,2014,March,0,1052,489,563,0,-33.8954407104825,151.184897019908
1373,71,2014-10-01,2014,October,1,1080,520,560,0,-33.8954407104825,151.184897019908
1374,71,2015-03-01,2015,March,0,1144,542,602,0,-33.8954407104825,151.184897019908
1375,71,2015-10-01,2015,October,1,1007,484,523,0,-33.8954407104825,151.184897019908
1376,71,2016-03-01,2016,March,0,1048,483,565,0,-33.8954407104825,151.184897019908
1377,71,2016-10-01,2016,October,1,1116,527,589,0,-33.8954407104825,151.184897019908
1378,71,2017-03-01,2017,March,0,1078,531,547,0,-33.8954407104825,151.184897019908
1379,71,2017-10-01,2017,October,1,1139,564,575,0,-33.8954407104825,151.184897019908
1380,71,2018-10-01,2018,October,1,1096,535,561,0,-33.8954407104825,151.184897019908
1381,71,2019-03-01,2019,March,0,1138,563,575,0,-33.8954407104825,151.184897019908
1382,71,2019-10-01,2019,October,1,951,394,557,0,-33.8954407104825,151.184897019908
1383,71,2020-03-01,2020,March,0,574,255,319,0,-33.8954407104825,151.184897019908
1384,71,2020-10-01,2020,October,1,1025,447,578,0,-33.8954407104825,151.184897019908
1385,71,2021-03-01,2021,March,0,665,313,352,0,-33.8954407104825,151.184897019908
1386,71,2021-10-01,2021,October,1,868,384,484,0,-33.8954407104825,151.184897019908
1387,71,2022-03-01,2022,March,0,872,340,532,0,-33.8954407104825,151.184897019908
1388,71,2022-10-01,2022,October,1,923,390,533,0,-33.8954407104825,151.184897019908
1389,71,2023-03-01,2023,March,0,985,370,615,0,-33.8954407104825,151.184897019908
1390,71,2023-10-01,2023,October,1,1083,404,679,0,-33.8954407104825,151.184897019908
1391,71,2024-03-01,2024,March,0,1084,417,667,0,-33.8954407104825,151.184897019908
1392,71,2024-10-01,2024,October,1,1033,390,643,0,-33.8954407104825,151.184897019908
1393,71,2025-03-01,2025,March,0,1218,449,769,0,-33.8954407104825,151.184897019908
1394,71,2025-10-01,2025,October,1,1003,380,623,0,-33.8954407104825,151.184897019908
1395,72,2010-03-01,2010,March,0,1046,576,470,2,-33.8806245500749,151.216904149108
1396,72,2010-10-01,2010,October,1,1111,545,566,2,-33.8806245500749,151.216904149108
1397,72,2011-03-01,2011,March,0,1213,655,558,2,-33.8806245500749,151.216904149108
1398,72,2011-10-01,2011,October,1,1533,846,687,2,-33.8806245500749,151.216904149108
1399,72,2012-03-01,2012,March,0,1728,953,775,2,-33.8806245500749,151.216904149108
1400,72,2012-10-01,2012,October,1,1923,1029,894,2,-33.8806245500749,151.216904149108
1401,72,2013-03-01,2013,March,0,1900,1012,888,2,-33.8806245500749,151.216904149108
1402,72,2013-10-01,2013,October,1,1953,845,1108,2,-33.8806245500749,151.216904149108
1403,72,2014-03-01,2014,March,0,2418,1152,1266,2,-33.8806245500749,151.216904149108
1404,72,2014-10-01,2014,October,1,2515,1354,1161,2,-33.8806245500749,151.216904149108
1405,72,2015-03-01,2015,March,0,1895,1011,884,2,-33.8806245500749,151.216904149108
1406,72,2015-10-01,2015,October,1,2324,1125,1199,2,-33.8806245500749,151.216904149108
1407,72,2016-03-01,2016,March,0,1715,865,850,2,-33.8806245500749,151.216904149108
1408,72,2016-10-01,2016,October,1,1833,977,856,2,-33.8806245500749,151.216904149108
1409,72,2017-03-01,2017,March,0,1778,800,978,2,-33.8806245500749,151.216904149108
1410,72,2017-10-01,2017,October,1,1607,980,627,2,-33.8806245500749,151.216904149108
1411,72,2018-10-01,2018,October,1,1621,1002,619,2,-33.8806245500749,151.216904149108
1412,72,2019-03-01,2019,March,0,1842,822,1020,2,-33.8806245500749,151.216904149108
1413,72,2019-10-01,2019,October,1,1883,1006,877,2,-33.8806245500749,151.216904149108
1414,72,2020-03-01,2020,March,0,2210,907,1303,2,-33.8806245500749,151.216904149108
1415,72,2020-10-01,2020,October,1,2352,1284,1068,2,-33.8806245500749,151.216904149108
1416,72,2021-03-01,2021,March,0,1584,812,772,2,-33.8806245500749,151.216904149108
1417,72,2021-10-01,2021,October,1,1493,751,742,2,-33.8806245500749,151.216904149108
1418,72,2022-03-01,2022,March,0,1590,773,817,2,-33.8806245500749,151.216904149108
1419,72,2022-10-01,2022,October,1,1560,797,763,2,-33.8806245500749,151.216904149108
1420,72,2023-03-01,2023,March,0,2349,1014,1335,2,-33.8806245500749,151.216904149108
1421,72,2023-10-01,2023,October,1,2450,1067,1383,2,-33.8806245500749,151.216904149108
1422,72,2024-03-01,2024,March,0,3194,1543,1651,2,-33.8806245500749,151.216904149108
1423,72,2024-10-01,2024,October,1,2025,971,1054,2,-33.8806245500749,151.216904149108
1424,72,2025-03-01,2025,March,0,2684,1311,1373,2,-33.8806245500749,151.216904149108
1425,72,2025-10-01,2025,October,1,3329,1726,1603,2,-33.8806245500749,151.216904149108
1426,74,2010-03-01,2010,March,0,774,467,307,2,-33.8895837657119,151.233090176221
1427,74,2010-10-01,2010,October,1,1100,566,534,2,-33.8895837657119,151.233090176221
1428,74,2011-03-01,2011,March,0,1261,618,643,2,-33.8895837657119,151.233090176221
1429,74,2011-10-01,2011,October,1,1158,507,651,2,-33.8895837657119,151.233090176221
1430,74,2012-03-01,2012,March,0,932,499,433,2,-33.8895837657119,151.233090176221
1431,74,2012-10-01,2012,October,1,1396,973,423,2,-33.8895837657119,151.233090176221
1432,74,2013-03-01,2013,March,0,1224,851,373,2,-33.8895837657119,151.233090176221
1433,74,2013-10-01,2013,October,1,1776,1106,670,2,-33.8895837657119,151.233090176221
1434,74,2014-03-01,2014,March,0,2078,1354,724,2,-33.8895837657119,151.233090176221
1435,74,2014-10-01,2014,October,1,1842,1116,726,2,-33.8895837657119,151.233090176221
1436,74,2015-03-01,2015,March,0,2027,1212,815,2,-33.8895837657119,151.233090176221
1437,74,2015-10-01,2015,October,1,1742,1141,601,2,-33.8895837657119,151.233090176221
1438,74,2016-03-01,2016,March,0,1875,1149,726,2,-33.8895837657119,151.233090176221
1439,74,2016-10-01,2016,October,1,2446,1564,882,2,-33.8895837657119,151.233090176221
1440,74,2017-03-01,2017,March,0,2415,1687,728,2,-33.8895837657119,151.233090176221
1441,74,2017-10-01,2017,October,1,1987,1361,626,2,-33.8895837657119,151.233090176221
1442,74,2018-10-01,2018,October,1,2105,1438,667,2,-33.8895837657119,151.233090176221
1443,74,2019-03-01,2019,March,0,2333,1608,725,2,-33.8895837657119,151.233090176221
1444,74,2019-10-01,2019,October,1,2249,1633,616,2,-33.8895837657119,151.233090176221
1445,74,2020-03-01,2020,March,0,1507,898,609,2,-33.8895837657119,151.233090176221
1446,74,2020-10-01,2020,October,1,1857,1312,545,2,-33.8895837657119,151.233090176221
1447,74,2021-03-01,2021,March,0,1622,932,690,2,-33.8895837657119,151.233090176221
1448,74,2021-10-01,2021,October,1,2294,1854,440,2,-33.8895837657119,151.233090176221
1449,74,2022-03-01,2022,March,0,2254,1730,524,2,-33.8895837657119,151.233090176221
1450,74,2022-10-01,2022,October,1,2773,2389,384,2,-33.8895837657119,151.233090176221
1451,74,2023-03-01,2023,March,0,2378,1699,679,2,-33.8895837657119,151.233090176221
1452,74,2023-10-01,2023,October,1,2337,1667,670,2,-33.8895837657119,151.233090176221
1453,74,2024-03-01,2024,March,0,2046,1453,593,2,-33.8895837657119,151.233090176221
1454,74,2024-10-01,2024,October,1,1588,993,595,2,-33.8895837657119,151.233090176221
1455,74,2025-03-01,2025,March,0,1974,1316,658,2,-33.8895837657119,151.233090176221
1456,74,2025-10-01,2025,October,1,1921,944,977,2,-33.8895837657119,151.233090176221
1457,75,2010-03-01,2010,March,0,97,58,39,1,-33.8715315126454,151.22515618922
1458,75,2010-10-01,2010,October,1,139,63,76,1,-33.8715315126454,151.22515618922
1459,75,2011-03-01,2011,March,0,110,52,58,1,-33.8715315126454,151.22515618922
1460,75,2011-10-01,2011,October,1,117,45,72,1,-33.8715315126454,151.22515618922
1461,75,2012-03-01,2012,March,0,154,75,79,1,-33.8715315126454,151.22515618922
1462,75,2012-10-01,2012,October,1,116,53,63,1,-33.8715315126454,151.22515618922
1463,75,2013-03-01,2013,March,0,198,97,101,1,-33.8715315126454,151.22515618922
1464,75,2013-10-01,2013,October,1,143,71,72,1,-33.8715315126454,151.22515618922
1465,75,2014-03-01,2014,March,0,174,93,81,1,-33.8715315126454,151.22515618922
1466,75,2014-10-01,2014,October,1,127,79,48,1,-33.8715315126454,151.22515618922
1467,75,2015-03-01,2015,March,0,122,72,50,1,-33.8715315126454,151.22515618922
1468,75,2015-10-01,2015,October,1,135,76,59,1,-33.8715315126454,151.22515618922
1469,75,2016-03-01,2016,March,0,140,71,69,1,-33.8715315126454,151.22515618922
1470,75,2016-10-01,2016,October,1,158,79,79,1,-33.8715315126454,151.22515618922
1471,75,2017-03-01,2017,March,0,145,80,65,1,-33.8715315126454,151.22515618922
1472,75,2017-10-01,2017,October,1,168,81,87,1,-33.8715315126454,151.22515618922
1473,75,2018-10-01,2018,October,1,117,47,70,1,-33.8715315126454,151.22515618922
1474,75,2019-03-01,2019,March,0,173,67,106,1,-33.8715315126454,151.22515618922
1475,75,2019-10-01,2019,October,1,136,78,58,1,-33.8715315126454,151.22515618922
1476,75,2020-03-01,2020,March,0,194,56,138,1,-33.8715315126454,151.22515618922
1477,75,2020-10-01,2020,October,1,191,71,120,1,-33.8715315126454,151.22515618922
1478,75,2021-03-01,2021,March,0,212,55,157,1,-33.8715315126454,151.22515618922
1479,75,2021-10-01,2021,October,1,237,74,163,1,-33.8715315126454,151.22515618922
1480,75,2022-03-01,2022,March,0,211,64,147,1,-33.8715315126454,151.22515618922
1481,75,2022-10-01,2022,October,1,228,71,157,1,-33.8715315126454,151.22515618922
1482,75,2023-03-01,2023,March,0,269,63,206,1,-33.8715315126454,151.22515618922
1483,75,2023-10-01,2023,October,1,272,103,169,1,-33.8715315126454,151.22515618922
1484,75,2024-03-01,2024,March,0,208,82,126,1,-33.8715315126454,151.22515618922
1485,75,2024-10-01,2024,October,1,265,80,185,1,-33.8715315126454,151.22515618922
1486,75,2025-03-01,2025,March,0,264,88,176,1,-33.8715315126454,151.22515618922
1487,75,2025-10-01,2025,October,1,249,102,147,1,-33.8715315126454,151.22515618922
1488,76,2010-03-01,2010,March,0,589,292,297,2,-33.8706349981095,151.19158970432
1489,76,2010-10-01,2010,October,1,1479,781,698,2,-33.8706349981095,151.19158970432
1490,76,2011-03-01,2011,March,0,1323,681,642,2,-33.8706349981095,151.19158970432
1491,76,2011-10-01,2011,October,1,1527,884,643,2,-33.8706349981095,151.19158970432
1492,76,2012-03-01,2012,March,0,1709,818,891,2,-33.8706349981095,151.19158970432
1493,76,2012-10-01,2012,October,1,1311,628,683,2,-33.8706349981095,151.19158970432
1494,76,2013-03-01,2013,March,0,1536,826,710,2,-33.8706349981095,151.19158970432
1495,76,2013-10-01,2013,October,1,1521,758,763,2,-33.8706349981095,151.19158970432
1496,76,2014-03-01,2014,March,0,1618,826,792,2,-33.8706349981095,151.19158970432
1497,76,2014-10-01,2014,October,1,1583,843,740,2,-33.8706349981095,151.19158970432
1498,76,2015-03-01,2015,March,0,1603,854,749,2,-33.8706349981095,151.19158970432
1499,76,2015-10-01,2015,October,1,1356,699,657,2,-33.8706349981095,151.19158970432
1500,76,2016-03-01,2016,March,0,1382,702,680,2,-33.8706349981095,151.19158970432
1501,76,2016-10-01,2016,October,1,1390,713,677,2,-33.8706349981095,151.19158970432
1502,76,2017-03-01,2017,March,0,1414,732,682,2,-33.8706349981095,151.19158970432
1503,76,2017-10-01,2017,October,1,1533,788,745,2,-33.8706349981095,151.19158970432
1504,76,2018-10-01,2018,October,1,1218,610,608,2,-33.8706349981095,151.19158970432
1505,76,2019-03-01,2019,March,0,1496,751,745,2,-33.8706349981095,151.19158970432
1506,76,2019-10-01,2019,October,1,1575,764,811,2,-33.8706349981095,151.19158970432
1507,76,2020-03-01,2020,March,0,972,443,529,2,-33.8706349981095,151.19158970432
1508,76,2020-10-01,2020,October,1,862,426,436,2,-33.8706349981095,151.19158970432
1509,76,2021-03-01,2021,March,0,893,422,471,2,-33.8706349981095,151.19158970432
1510,76,2021-10-01,2021,October,1,678,349,329,2,-33.8706349981095,151.19158970432
1511,76,2022-03-01,2022,March,0,856,410,446,2,-33.8706349981095,151.19158970432
1512,76,2022-10-01,2022,October,1,926,473,453,2,-33.8706349981095,151.19158970432
1513,76,2023-03-01,2023,March,0,1076,529,547,2,-33.8706349981095,151.19158970432
1514,76,2023-10-01,2023,October,1,1162,546,616,2,-33.8706349981095,151.19158970432
1515,76,2024-03-01,2024,March,0,1106,564,542,2,-33.8706349981095,151.19158970432
1516,76,2024-10-01,2024,October,1,1054,490,564,2,-33.8706349981095,151.19158970432
1517,76,2025-03-01,2025,March,0,1295,626,669,2,-33.8706349981095,151.19158970432
1518,76,2025-10-01,2025,October,1,1103,524,579,2,-33.8706349981095,151.19158970432
1519,78,2010-03-01,2010,March,0,1272,603,669,2,-33.8700152731557,151.197830453362
1520,78,2010-10-01,2010,October,1,2065,1030,1035,2,-33.8700152731557,151.197830453362
1521,78,2011-03-01,2011,March,0,2186,1162,1024,2,-33.8700152731557,151.197830453362
1522,78,2011-10-01,2011,October,1,2210,1127,1083,2,-33.8700152731557,151.197830453362
1523,78,2012-03-01,2012,March,0,2308,1246,1062,2,-33.8700152731557,151.197830453362
1524,78,2012-10-01,2012,October,1,1694,864,830,2,-33.8700152731557,151.197830453362
1525,78,2013-03-01,2013,March,0,2078,1023,1055,2,-33.8700152731557,151.197830453362
1526,78,2013-10-01,2013,October,1,1980,978,1002,2,-33.8700152731557,151.197830453362
1527,78,2014-03-01,2014,March,0,2774,1385,1389,2,-33.8700152731557,151.197830453362
1528,78,2014-10-01,2014,October,1,2898,1474,1424,2,-33.8700152731557,151.197830453362
1529,78,2015-03-01,2015,March,0,1767,894,873,2,-33.8700152731557,151.197830453362
1530,78,2015-10-01,2015,October,1,1709,931,778,2,-33.8700152731557,151.197830453362
1531,78,2016-03-01,2016,March,0,1921,988,933,2,-33.8700152731557,151.197830453362
1532,78,2016-10-01,2016,October,1,2399,1231,1168,2,-33.8700152731557,151.197830453362
1533,78,2017-03-01,2017,March,0,2275,1164,1111,2,-33.8700152731557,151.197830453362
1534,78,2017-10-01,2017,October,1,2193,1131,1062,2,-33.8700152731557,151.197830453362
1535,78,2018-10-01,2018,October,1,2274,1205,1069,2,-33.8700152731557,151.197830453362
1536,78,2019-03-01,2019,March,0,2236,1134,1102,2,-33.8700152731557,151.197830453362
1537,78,2019-10-01,2019,October,1,2497,1160,1337,2,-33.8700152731557,151.197830453362
1538,78,2020-03-01,2020,March,0,1571,682,889,2,-33.8700152731557,151.197830453362
1539,78,2020-10-01,2020,October,1,1588,737,851,2,-33.8700152731557,151.197830453362
1540,78,2021-03-01,2021,March,0,1849,848,1001,2,-33.8700152731557,151.197830453362
1541,78,2021-10-01,2021,October,1,1495,719,776,2,-33.8700152731557,151.197830453362
1542,78,2022-03-01,2022,March,0,1634,729,905,2,-33.8700152731557,151.197830453362
1543,78,2022-10-01,2022,October,1,1581,739,842,2,-33.8700152731557,151.197830453362
1544,78,2023-03-01,2023,March,0,2186,966,1220,2,-33.8700152731557,151.197830453362
1545,78,2023-10-01,2023,October,1,2371,1099,1272,2,-33.8700152731557,151.197830453362
1546,78,2024-03-01,2024,March,0,2338,1031,1307,2,-33.8700152731557,151.197830453362
1547,78,2024-10-01,2024,October,1,3761,1624,2137,2,-33.8700152731557,151.197830453362
1548,78,2025-03-01,2025,March,0,4501,2069,2432,2,-33.8700152731557,151.197830453362
1549,78,2025-10-01,2025,October,1,2309,993,1316,2,-33.8700152731557,151.197830453362
1550,79,2010-03-01,2010,March,0,335,178,157,1,-33.8714253974418,151.194927603536
1551,79,2010-10-01,2010,October,1,532,286,246,1,-33.8714253974418,151.194927603536
1552,79,2011-03-01,2011,March,0,613,328,285,1,-33.8714253974418,151.194927603536
1553,79,2011-10-01,2011,October,1,447,233,214,1,-33.8714253974418,151.194927603536
1554,79,2012-03-01,2012,March,0,454,228,226,1,-33.8714253974418,151.194927603536
1555,79,2012-10-01,2012,October,1,279,156,123,1,-33.8714253974418,151.194927603536
1556,79,2013-03-01,2013,March,0,590,292,298,1,-33.8714253974418,151.194927603536
1557,79,2013-10-01,2013,October,1,285,143,142,1,-33.8714253974418,151.194927603536
1558,79,2014-03-01,2014,March,0,571,341,230,1,-33.8714253974418,151.194927603536
1559,79,2014-10-01,2014,October,1,575,317,258,1,-33.8714253974418,151.194927603536
1560,79,2015-03-01,2015,March,0,500,250,250,1,-33.8714253974418,151.194927603536
1561,79,2015-10-01,2015,October,1,453,258,195,1,-33.8714253974418,151.194927603536
1562,79,2016-03-01,2016,March,0,571,319,252,1,-33.8714253974418,151.194927603536
1563,79,2016-10-01,2016,October,1,550,310,240,1,-33.8714253974418,151.194927603536
1564,79,2017-03-01,2017,March,0,648,349,299,1,-33.8714253974418,151.194927603536
1565,79,2017-10-01,2017,October,1,688,357,331,1,-33.8714253974418,151.194927603536
1566,79,2018-10-01,2018,October,1,716,377,339,1,-33.8714253974418,151.194927603536
1567,79,2019-03-01,2019,March,0,733,372,361,1,-33.8714253974418,151.194927603536
1568,79,2019-10-01,2019,October,1,731,388,343,1,-33.8714253974418,151.194927603536
1569,79,2020-03-01,2020,March,0,506,215,291,1,-33.8714253974418,151.194927603536
1570,79,2020-10-01,2020,October,1,532,262,270,1,-33.8714253974418,151.194927603536
1571,79,2021-03-01,2021,March,0,501,229,272,1,-33.8714253974418,151.194927603536
1572,79,2021-10-01,2021,October,1,434,203,231,1,-33.8714253974418,151.194927603536
1573,79,2022-03-01,2022,March,0,554,231,323,1,-33.8714253974418,151.194927603536
1574,79,2022-10-01,2022,October,1,562,243,319,1,-33.8714253974418,151.194927603536
1575,79,2023-03-01,2023,March,0,679,290,389,1,-33.8714253974418,151.194927603536
1576,79,2023-10-01,2023,October,1,738,330,408,1,-33.8714253974418,151.194927603536
1577,79,2024-03-01,2024,March,0,683,296,387,1,-33.8714253974418,151.194927603536
1578,79,2024-10-01,2024,October,1,524,208,316,1,-33.8714253974418,151.194927603536
1579,79,2025-03-01,2025,March,0,619,244,375,1,-33.8714253974418,151.194927603536
1580,79,2025-10-01,2025,October,1,651,260,391,1,-33.8714253974418,151.194927603536
1581,80,2010-03-01,2010,March,0,239,109,130,0,-33.8971287132597,151.213102600911
1582,80,2010-10-01,2010,October,1,253,126,127,0,-33.8971287132597,151.213102600911
1583,80,2011-03-01,2011,March,0,368,191,177,0,-33.8971287132597,151.213102600911
1584,80,2011-10-01,2011,October,1,556,282,274,0,-33.8971287132597,151.213102600911
1585,80,2012-03-01,2012,March,0,425,194,231,0,-33.8971287132597,151.213102600911
1586,80,2012-10-01,2012,October,1,803,344,459,0,-33.8971287132597,151.213102600911
1587,80,2013-03-01,2013,March,0,896,386,510,0,-33.8971287132597,151.213102600911
1588,80,2013-10-01,2013,October,1,617,335,282,0,-33.8971287132597,151.213102600911
1589,80,2014-03-01,2014,March,0,730,341,389,0,-33.8971287132597,151.213102600911
1590,80,2014-10-01,2014,October,1,645,346,299,0,-33.8971287132597,151.213102600911
1591,80,2015-03-01,2015,March,0,609,297,312,0,-33.8971287132597,151.213102600911
1592,80,2015-10-01,2015,October,1,601,300,301,0,-33.8971287132597,151.213102600911
1593,80,2016-03-01,2016,March,0,512,222,290,0,-33.8971287132597,151.213102600911
1594,80,2016-10-01,2016,October,1,476,197,279,0,-33.8971287132597,151.213102600911
1595,80,2017-03-01,2017,March,0,530,241,289,0,-33.8971287132597,151.213102600911
1596,80,2017-10-01,2017,October,1,681,336,345,0,-33.8971287132597,151.213102600911
1597,80,2018-10-01,2018,October,1,669,302,367,0,-33.8971287132597,151.213102600911
1598,80,2019-03-01,2019,March,0,644,279,365,0,-33.8971287132597,151.213102600911
1599,80,2019-10-01,2019,October,1,720,362,358,0,-33.8971287132597,151.213102600911
1600,80,2020-03-01,2020,March,0,705,272,433,0,-33.8971287132597,151.213102600911
1601,80,2020-10-01,2020,October,1,832,396,436,0,-33.8971287132597,151.213102600911
1602,80,2021-03-01,2021,March,0,875,370,505,0,-33.8971287132597,151.213102600911
1603,80,2021-10-01,2021,October,1,828,393,435,0,-33.8971287132597,151.213102600911
1604,80,2022-03-01,2022,March,0,1039,436,603,0,-33.8971287132597,151.213102600911
1605,80,2022-10-01,2022,October,1,923,390,533,0,-33.8971287132597,151.213102600911
1606,80,2023-03-01,2023,March,0,831,374,457,0,-33.8971287132597,151.213102600911
1607,80,2023-10-01,2023,October,1,1085,586,499,0,-33.8971287132597,151.213102600911
1608,80,2024-03-01,2024,March,0,1412,573,839,0,-33.8971287132597,151.213102600911
1609,80,2024-10-01,2024,October,1,1370,576,794,0,-33.8971287132597,151.213102600911
1610,80,2025-03-01,2025,March,0,1612,645,967,0,-33.8971287132597,151.213102600911
1611,80,2025-10-01,2025,October,1,1480,606,874,0,-33.8971287132597,151.213102600911
1612,81,2010-03-01,2010,March,0,323,158,165,0,-33.8932424424646,151.20729817291
1613,81,2010-10-01,2010,October,1,404,201,203,0,-33.8932424424646,151.20729817291
1614,81,2011-03-01,2011,March,0,511,233,278,0,-33.8932424424646,151.20729817291
1615,81,2011-10-01,2011,October,1,328,114,214,0,-33.8932424424646,151.20729817291
1616,81,2012-03-01,2012,March,0,523,228,295,0,-33.8932424424646,151.20729817291
1617,81,2012-10-01,2012,October,1,353,131,222,0,-33.8932424424646,151.20729817291
1618,81,2013-03-01,2013,March,0,625,267,358,0,-33.8932424424646,151.20729817291
1619,81,2013-10-01,2013,October,1,614,278,336,0,-33.8932424424646,151.20729817291
1620,81,2014-03-01,2014,March,0,722,356,366,0,-33.8932424424646,151.20729817291
1621,81,2014-10-01,2014,October,1,548,257,291,0,-33.8932424424646,151.20729817291
1622,81,2015-03-01,2015,March,0,713,342,371,0,-33.8932424424646,151.20729817291
1623,81,2015-10-01,2015,October,1,586,291,295,0,-33.8932424424646,151.20729817291
1624,81,2016-03-01,2016,March,0,615,280,335,0,-33.8932424424646,151.20729817291
1625,81,2016-10-01,2016,October,1,590,229,361,0,-33.8932424424646,151.20729817291
1626,81,2017-03-01,2017,March,0,618,281,337,0,-33.8932424424646,151.20729817291
1627,81,2017-10-01,2017,October,1,730,329,401,0,-33.8932424424646,151.20729817291
1628,81,2018-10-01,2018,October,1,657,359,298,0,-33.8932424424646,151.20729817291
1629,81,2019-03-01,2019,March,0,581,294,287,0,-33.8932424424646,151.20729817291
1630,81,2019-10-01,2019,October,1,856,410,446,0,-33.8932424424646,151.20729817291
1631,81,2020-03-01,2020,March,0,541,243,298,0,-33.8932424424646,151.20729817291
1632,81,2020-10-01,2020,October,1,743,372,371,0,-33.8932424424646,151.20729817291
1633,81,2021-03-01,2021,March,0,659,333,326,0,-33.8932424424646,151.20729817291
1634,81,2021-10-01,2021,October,1,660,366,294,0,-33.8932424424646,151.20729817291
1635,81,2022-03-01,2022,March,0,678,337,341,0,-33.8932424424646,151.20729817291
1636,81,2022-10-01,2022,October,1,657,365,292,0,-33.8932424424646,151.20729817291
1637,81,2023-03-01,2023,March,0,523,280,243,0,-33.8932424424646,151.20729817291
1638,81,2023-10-01,2023,October,1,749,337,412,0,-33.8932424424646,151.20729817291
1639,81,2024-03-01,2024,March,0,762,315,447,0,-33.8932424424646,151.20729817291
1640,81,2024-10-01,2024,October,1,684,300,384,0,-33.8932424424646,151.20729817291
1641,81,2025-03-01,2025,March,0,880,377,503,0,-33.8932424424646,151.20729817291
1642,81,2025-10-01,2025,October,1,746,306,440,0,-33.8932424424646,151.20729817291
1643,82,2010-03-01,2010,March,0,267,143,124,0,-33.8918794148928,151.202307996737
1644,82,2010-10-01,2010,October,1,378,201,177,0,-33.8918794148928,151.202307996737
1645,82,2011-03-01,2011,March,0,467,228,239,0,-33.8918794148928,151.202307996737
1646,82,2011-10-01,2011,October,1,778,402,376,0,-33.8918794148928,151.202307996737
1647,82,2012-03-01,2012,March,0,622,286,336,0,-33.8918794148928,151.202307996737
1648,82,2012-10-01,2012,October,1,774,330,444,0,-33.8918794148928,151.202307996737
1649,82,2013-03-01,2013,March,0,713,317,396,0,-33.8918794148928,151.202307996737
1650,82,2013-10-01,2013,October,1,812,394,418,0,-33.8918794148928,151.202307996737
1651,82,2014-03-01,2014,March,0,972,462,510,0,-33.8918794148928,151.202307996737
1652,82,2014-10-01,2014,October,1,1001,450,551,0,-33.8918794148928,151.202307996737
1653,82,2015-03-01,2015,March,0,923,419,504,0,-33.8918794148928,151.202307996737
1654,82,2015-10-01,2015,October,1,886,422,464,0,-33.8918794148928,151.202307996737
1655,82,2016-03-01,2016,March,0,888,401,487,0,-33.8918794148928,151.202307996737
1656,82,2016-10-01,2016,October,1,1037,477,560,0,-33.8918794148928,151.202307996737
1657,82,2017-03-01,2017,March,0,1018,484,534,0,-33.8918794148928,151.202307996737
1658,82,2017-10-01,2017,October,1,1128,523,605,0,-33.8918794148928,151.202307996737
1659,82,2018-10-01,2018,October,1,1077,520,557,0,-33.8918794148928,151.202307996737
1660,82,2019-03-01,2019,March,0,1080,529,551,0,-33.8918794148928,151.202307996737
1661,82,2019-10-01,2019,October,1,1140,536,604,0,-33.8918794148928,151.202307996737
1662,82,2020-03-01,2020,March,0,756,335,421,0,-33.8918794148928,151.202307996737
1663,82,2020-10-01,2020,October,1,874,409,465,0,-33.8918794148928,151.202307996737
1664,82,2021-03-01,2021,March,0,1012,430,582,0,-33.8918794148928,151.202307996737
1665,82,2021-10-01,2021,October,1,859,408,451,0,-33.8918794148928,151.202307996737
1666,82,2022-03-01,2022,March,0,1018,442,576,0,-33.8918794148928,151.202307996737
1667,82,2022-10-01,2022,October,1,1025,477,548,0,-33.8918794148928,151.202307996737
1668,82,2023-03-01,2023,March,0,1253,570,683,0,-33.8918794148928,151.202307996737
1669,82,2023-10-01,2023,October,1,1438,636,802,0,-33.8918794148928,151.202307996737
1670,82,2024-03-01,2024,March,0,1270,551,719,0,-33.8918794148928,151.202307996737
1671,82,2024-10-01,2024,October,1,1152,467,685,0,-33.8918794148928,151.202307996737
1672,82,2025-03-01,2025,March,0,1287,565,722,0,-33.8918794148928,151.202307996737
1673,82,2025-10-01,2025,October,1,1139,480,659,0,-33.8918794148928,151.202307996737
1674,84,2010-03-01,2010,March,0,45,21,24,0,-33.9144020704049,151.202940254051
